"edad","ingreso_total","nivel_estudio","tamaño_hogar"
42,5387847,5,1
75,3663040,2,1
41,3513623,4,4
48,4285328,5,1
60,4249296,1,4
50,5355852,1,1
29,3117512,3,5
25,4001905,4,6
80,3571648,2,3
45,5706278,2,5
35,3872326,3,5
67,5368296,2,1
29,3249575,1,1
24,4950105,2,6
26,3617638,1,1
78,3693989,5,2
64,3785524,3,5
70,4946700,5,4
50,3651127,2,5
72,4365932,2,4
63,4014339,3,4
54,4643859,5,4
41,3579810,1,1
60,2941490,1,1
56,4190111,1,5
29,2337300,4,4
76,4120598,1,4
36,3027042,2,4
32,4556844,1,6
57,3883396,3,1
39,4502726,2,4
39,4521670,4,5
41,1895372,5,3
48,3877168,3,4
58,4380871,1,3
27,3274067,4,6
54,3369144,1,5
80,4761659,4,2
24,3439252,3,1
27,3502206,2,1
54,4571917,1,4
70,5009442,1,1
19,5297536,2,3
47,4153462,4,5
21,4363897,2,4
30,4172751,3,1
33,3372841,1,4
42,3645140,5,4
61,4057923,5,4
32,3981817,2,4
33,5268663,3,5
33,4020524,5,6
22,4065524,3,1
23,4632748,4,1
61,4328054,1,2
78,2966623,3,5
66,2921479,4,1
61,4370755,3,2
28,3394640,2,2
66,4137238,2,6
54,3720475,2,6
45,4388706,4,4
52,2470535,3,3
51,5310405,1,6
48,3435559,1,4
58,2580393,3,1
76,4655889,1,3
22,3737540,2,2
78,2996437,3,4
27,4224686,5,3
48,3853105,1,1
71,3503333,1,1
38,4579068,3,6
45,3523841,4,1
62,4201118,4,3
37,5164482,3,1
33,3074838,2,6
31,4301264,1,3
39,4419412,4,4
59,3501954,3,1
47,3666441,2,6
67,4245999,4,4
44,4218879,3,1
62,3799187,5,5
80,5672865,5,4
48,4159817,1,1
49,4184684,1,1
27,4516555,3,1
53,3736499,4,4
31,3793385,1,4
44,4167546,2,1
71,3660925,4,3
38,3412649,5,2
22,4296315,5,1
79,3443132,1,3
55,4749913,4,3
62,3125518,3,4
50,2950585,2,3
71,3681861,3,1
24,5335346,1,6
48,3275588,4,6
34,4868190,5,6
19,4404429,4,2
25,4332789,2,4
69,4196774,2,2
39,3744454,2,3
67,2870693,5,2
41,4138227,2,6
60,4308374,2,4
55,2842214,2,6
21,4005953,2,4
62,4997137,4,3
52,2707082,2,1
39,3499104,1,3
55,4061539,3,2
55,2945408,5,5
79,4016312,2,1
24,3449039,3,3
79,4492685,1,3
79,3647375,4,3
57,3822409,2,4
52,4697939,5,5
47,2195913,4,2
24,3650896,4,1
72,4494555,1,5
78,2943642,1,1
63,4644247,5,1
30,3075186,4,6
74,4414560,4,1
60,4872811,2,2
68,4153731,1,1
20,3486891,5,6
77,5938166,3,5
67,4783678,2,1
26,4028733,1,2
61,4155879,5,4
71,4068782,1,6
22,4900617,5,5
24,4451455,5,6
44,3410958,3,4
53,3211928,1,2
53,5432905,5,2
80,4682254,5,6
58,4440943,2,2
63,2786381,2,5
54,4026286,4,2
74,4044657,5,6
76,4686447,5,1
57,4473810,2,5
48,3258860,1,3
51,4206466,1,3
30,4218812,4,2
18,3284815,5,5
32,2731243,4,6
79,3823768,4,2
54,3682723,1,6
29,4190808,4,5
45,3884495,5,2
47,3984798,2,2
22,4445799,5,2
30,4409178,5,5
22,2815389,1,3
34,3899747,1,2
41,4764710,2,6
56,4028389,3,1
34,4387646,4,4
21,3779416,2,5
20,3617284,1,3
41,3563186,3,5
35,4133186,3,5
71,5544474,5,1
23,3231709,1,1
46,4577872,4,5
37,3903765,1,5
44,4010255,1,2
60,5072610,2,1
32,3514204,4,2
79,5422076,4,3
75,3414051,4,6
48,3234768,1,6
70,4376048,1,4
65,2616926,5,6
32,4996931,4,2
22,4547926,3,6
52,5404110,2,2
34,3701359,5,1
55,4149930,1,2
52,3288665,2,6
56,2922215,3,3
39,3683771,1,1
23,3253035,3,3
59,3657308,3,2
34,5759408,2,6
32,3799665,5,5
61,3849850,5,5
21,3941634,5,2
38,4059595,5,2
58,4178336,1,2
80,4239351,5,1
25,3176064,4,2
40,4607471,1,6
76,4454614,1,3
53,3092567,4,1
77,4317956,1,3
53,2487910,3,1
43,2953972,4,6
55,6047572,4,5
65,2416248,3,6
42,4017058,1,4
35,2729427,3,1
69,2662091,3,4
49,5363492,3,6
58,3050994,1,2
73,4567676,2,6
69,3083378,2,1
38,4562010,4,5
63,4508406,5,3
71,3895958,3,2
18,3120665,4,5
80,3897761,1,2
43,2781963,4,5
76,4753055,4,5
27,5599163,5,4
69,4135931,3,2
